"","gene","term","estimate","statistic","p.value","lod","fdr"
"396","209076_s_at","pheno$hasCancer",1.13118890921156,11.4690586066861,1.40222089226611e-16,27.429358852625,2.81492685967259e-15
"397","200658_s_at","pheno$hasCancer",1.75335201352078,11.4661721617566,1.41665646997841e-16,27.4191819980418,2.83879101803318e-15
"398","201786_s_at","pheno$hasCancer",1.27939600584381,11.4651355858089,1.42187709953651e-16,27.4155270457387,2.8466924895752e-15
"399","214359_s_at","pheno$hasCancer",2.14179748965404,11.4595996297163,1.45008923488483e-16,27.3960050613782,2.89277873061223e-15
"400","201066_at","pheno$hasCancer",1.59394763902133,11.4592001923153,1.45214656605075e-16,27.3945963375616,2.89429176487556e-15
"401","217912_at","pheno$hasCancer",1.05461843745651,11.4553214631944,1.47227816427982e-16,27.3809159126434,2.92653968076853e-15
"402","200624_s_at","pheno$hasCancer",1.10393617909696,11.4546254938698,1.47592013443292e-16,27.3784610029463,2.92653968076853e-15
"403","203517_at","pheno$hasCancer",1.66889466250192,11.4545708732027,1.47620634617593e-16,27.3782683355573,2.92653968076853e-15
"404","200087_s_at","pheno$hasCancer",1.38766977761454,11.4539916713999,1.47924480825289e-16,27.376225252581,2.92995662775992e-15
"405","201901_s_at","pheno$hasCancer",2.05674401685054,11.4516285040888,1.49170745041044e-16,27.3678889540258,2.9520175059943e-15
"406","218003_s_at","pheno$hasCancer",1.56065765512287,11.4484933585926,1.50840508119999e-16,27.3568283491118,2.97976865464356e-15
"407","200948_at","pheno$hasCancer",1.21442204761619,11.4311052719737,1.60449962804903e-16,27.2954618880552,3.14174562493994e-15
"408","214737_x_at","pheno$hasCancer",1.01818427805786,11.4263833500557,1.63164668623527e-16,27.2787906348206,3.18371130554996e-15
"409","208620_at","pheno$hasCancer",1.37222655383668,11.4239605491512,1.64575531011193e-16,27.2702355934201,3.19968892144698e-15
"410","213668_s_at","pheno$hasCancer",2.14509662292711,11.419393594811,1.67268577453415e-16,27.2541074348019,3.23826734265373e-15
"411","218462_at","pheno$hasCancer",1.22021108910129,11.4187630209501,1.67643895006356e-16,27.2518803640183,3.24271606981479e-15
"412","200820_at","pheno$hasCancer",1.71020711067851,11.4182317178362,1.67960786638478e-16,27.2500038606668,3.24602793466193e-15
"413","201052_s_at","pheno$hasCancer",1.53540578518903,11.4136780985931,1.70701686377964e-16,27.2339195387484,3.29263877370772e-15
"414","200853_at","pheno$hasCancer",1.59704002259791,11.4076851967848,1.74377878973119e-16,27.212747426624,3.34970885961898e-15
"415","200683_s_at","pheno$hasCancer",1.2076568265141,11.4058775408485,1.75502356290876e-16,27.2063603421027,3.36550688918209e-15
"416","201345_s_at","pheno$hasCancer",1.02584686824528,11.4042913199407,1.76495117097898e-16,27.2007553294076,3.37709331197346e-15
"417","202511_s_at","pheno$hasCancer",1.33201790087923,11.404186018585,1.76561221938208e-16,27.2003832292367,3.37709331197346e-15
"418","209143_s_at","pheno$hasCancer",1.44936025631767,11.401978410827,1.77952858610017e-16,27.1925819547375,3.39206462652439e-15
"419","218977_s_at","pheno$hasCancer",1.03928126785368,11.4014207315014,1.78306158717646e-16,27.1906111236652,3.39542329344482e-15
"420","204143_s_at","pheno$hasCancer",1.55985952490441,11.3979161332704,1.8054265505782e-16,27.1782250333415,3.43262114560871e-15
"421","208700_s_at","pheno$hasCancer",1.63221926366945,11.3971041989446,1.81064828212155e-16,27.1753552441218,3.43706436540843e-15
"422","208641_s_at","pheno$hasCancer",1.18657580583857,11.3950539537378,1.82390184363542e-16,27.1681082678278,3.44423769336678e-15
"423","208687_x_at","pheno$hasCancer",1.40507669222986,11.3865249380717,1.8800963605971e-16,27.1379552348527,3.52051993304077e-15
"424","217751_at","pheno$hasCancer",1.44292756455002,11.3861222635914,1.88279223775601e-16,27.1365314164589,3.52260784499724e-15
"425","207707_s_at","pheno$hasCancer",1.21728969605334,11.3832982802403,1.90180860268159e-16,27.1265455138695,3.55222138252757e-15
"426","202614_at","pheno$hasCancer",1.21140603793235,11.3791749553763,1.92992346840102e-16,27.111963217671,3.58968987031552e-15
"427","210417_s_at","pheno$hasCancer",1.5802546004916,11.3737350548521,1.96765857385758e-16,27.0927215602939,3.65073572033875e-15
"428","201183_s_at","pheno$hasCancer",1.15797958400443,11.3715932518072,1.98271929880956e-16,27.0851447044681,3.67561848048032e-15
"429","201772_at","pheno$hasCancer",1.67358108466414,11.3655139496282,2.02610486397671e-16,27.0636354154743,3.74980852857084e-15
"430","211989_at","pheno$hasCancer",1.40778835741774,11.3635668078714,2.04020254571086e-16,27.0567452252229,3.76963792090175e-15
"431","221473_x_at","pheno$hasCancer",1.57100215122386,11.3616659444343,2.05406070441471e-16,27.0500183410812,3.78269708070024e-15
"432","217942_at","pheno$hasCancer",1.29474720027419,11.355892153947,2.09673983870182e-16,27.0295829646179,3.84857115533713e-15
"433","212320_at","pheno$hasCancer",1.15198347138012,11.3540437773734,2.11059114353025e-16,27.0230400651603,3.87080678611396e-15
"434","213491_x_at","pheno$hasCancer",1.41229140159417,11.3487835699389,2.15051763376438e-16,27.0044176121661,3.93755007667803e-15
"435","221692_s_at","pheno$hasCancer",1.49497830885455,11.3452085206756,2.17808775298275e-16,26.9917590780885,3.97822372128808e-15
"436","217835_x_at","pheno$hasCancer",1.39692071753676,11.3432067469868,2.19368063893823e-16,26.9846705042585,4.00342225040627e-15
"437","200611_s_at","pheno$hasCancer",1.10169685271964,11.3415983029736,2.20629130126189e-16,26.9789744076251,4.01569301748682e-15
"438","201216_at","pheno$hasCancer",1.13133277709921,11.335470641925,2.25500823457717e-16,26.9572711431887,4.08855561359505e-15
"439","203252_at","pheno$hasCancer",1.18225752514572,11.3270675582496,2.32358675955393e-16,26.9275010884869,4.18564945538725e-15
"440","202591_s_at","pheno$hasCancer",2.02572239040216,11.3246719487933,2.34352062604507e-16,26.919012428946,4.21814782796141e-15
"441","201322_at","pheno$hasCancer",1.23901471725215,11.3213228187221,2.37167851954212e-16,26.907143848089,4.25851027002071e-15
"442","200064_at","pheno$hasCancer",1.16190052408464,11.3193504840946,2.38842053715142e-16,26.9001536766279,4.27822948788948e-15
"443","210907_s_at","pheno$hasCancer",1.42782584319142,11.3172272745229,2.40657664297338e-16,26.8926282484354,4.30038070051129e-15
"444","200618_at","pheno$hasCancer",1.16632235735166,11.3163747290996,2.41390612854301e-16,26.8896063595622,4.31002165563492e-15
"445","200807_s_at","pheno$hasCancer",1.38690401047224,11.3059952287171,2.50496917699449e-16,26.8528084869641,4.4583249337834e-15
"446","220742_s_at","pheno$hasCancer",1.14866672268563,11.3017868021791,2.54287235226269e-16,26.8378847794559,4.5149661056151e-15
"447","219121_s_at","pheno$hasCancer",1.33918953701669,11.3009208400641,2.55074318730017e-16,26.8348136766084,4.52533522632242e-15
"448","210574_s_at","pheno$hasCancer",1.11597506476811,11.3001608478621,2.55767111259418e-16,26.8321183156411,4.53401634064727e-15
"449","208674_x_at","pheno$hasCancer",1.35527144371579,11.2920166033073,2.63311567395378e-16,26.8032297414842,4.64511878851747e-15
"450","201727_s_at","pheno$hasCancer",1.27195875451113,11.2914968883124,2.63800565480997e-16,26.8013859737846,4.64685217439767e-15
"451","219575_s_at","pheno$hasCancer",1.29891708253022,11.2890312906544,2.66132960147282e-16,26.7926384370043,4.67656949220363e-15
"452","208985_s_at","pheno$hasCancer",1.32154664656508,11.288753523302,2.66397022738783e-16,26.7916529167703,4.67656949220363e-15
"453","208659_at","pheno$hasCancer",1.00796729076329,11.2856565094446,2.69359211404402e-16,26.7806640464263,4.72236924289874e-15
"454","219293_s_at","pheno$hasCancer",1.57904977953497,11.2753339174611,2.79474704760748e-16,26.7440287064354,4.88434105583039e-15
"455","216602_s_at","pheno$hasCancer",1.47926094188353,11.2625793146766,2.92504881943885e-16,26.6987438619714,5.07623542395296e-15
"456","202418_at","pheno$hasCancer",1.00601357856036,11.2614303279558,2.93708396241567e-16,26.6946634316243,5.09315501435863e-15
"457","217940_s_at","pheno$hasCancer",1.18725285909699,11.2495891890721,3.06406551705812e-16,26.6526021540356,5.27256837250361e-15
"458","203007_x_at","pheno$hasCancer",2.04601841725977,11.2475416147452,3.08657880088073e-16,26.6453271473041,5.29063349384811e-15
"459","202300_at","pheno$hasCancer",1.28355810291949,11.2471137735016,3.0913040103612e-16,26.6438069672507,5.29466005095146e-15
"460","210580_x_at","pheno$hasCancer",1.44005886465175,11.2454292287816,3.10997972891919e-16,26.6378213237698,5.31439250763085e-15
"461","208705_s_at","pheno$hasCancer",1.15683963740282,11.2391193239582,3.18095271776103e-16,26.6153974140119,5.40664907779321e-15
"462","201503_at","pheno$hasCancer",1.26271139618285,11.2377043230919,3.19709162751751e-16,26.6103681618876,5.42993847072962e-15
"463","201454_s_at","pheno$hasCancer",1.53475676653334,11.2342501161629,3.23683694548675e-16,26.5980900466162,5.49325496239765e-15
"464","203338_at","pheno$hasCancer",1.54191026368485,11.2317345978884,3.26609495879212e-16,26.5891476123624,5.53447862865132e-15
"465","217883_at","pheno$hasCancer",1.45103959307375,11.2273855901219,3.3173095620452e-16,26.5736854546348,5.60421599477281e-15
"466","200040_at","pheno$hasCancer",1.08144756058337,11.2082042873359,3.553043639498e-16,26.5054618216967,5.93620316025315e-15
"467","211987_at","pheno$hasCancer",1.71505848531777,11.2071544299821,3.56642383207151e-16,26.5017264062913,5.94839986901567e-15
"468","217828_at","pheno$hasCancer",1.3709784193059,11.2049540476784,3.59463246449236e-16,26.4938969584974,5.98201607216455e-15
"469","201832_s_at","pheno$hasCancer",1.25695045254206,11.2043915394577,3.60187983097515e-16,26.4918953341165,5.98513708229823e-15
"470","221806_s_at","pheno$hasCancer",1.11602317146948,11.202201781491,3.63023347170522e-16,26.4841029480777,6.02326823901768e-15
"471","220525_s_at","pheno$hasCancer",1.3783905991129,11.201071541251,3.64495621343754e-16,26.4800806893882,6.04319637678785e-15
"472","209482_at","pheno$hasCancer",1.24363300205707,11.1891517934221,3.80394395184627e-16,26.4376515645026,6.2834160918451e-15
"473","217932_at","pheno$hasCancer",1.30725719899159,11.1875837132279,3.8253739706703e-16,26.4320685820288,6.31413393988491e-15
"474","201659_s_at","pheno$hasCancer",1.21418278223287,11.1862215139009,3.84408923870775e-16,26.4272183715675,6.33619397357237e-15
"475","208799_at","pheno$hasCancer",1.10459912823607,11.1855988812473,3.85267434651179e-16,26.4250013665992,6.33885048902735e-15
"476","200037_s_at","pheno$hasCancer",1.39935477779528,11.1835397359823,3.88120475723642e-16,26.4176690396725,6.37794141633474e-15
"477","209155_s_at","pheno$hasCancer",1.7870459795949,11.1773898120512,3.96769094406158e-16,26.3957669290489,6.48182238317627e-15
"478","204331_s_at","pheno$hasCancer",2.26687414669885,11.1729398415533,4.03148158453122e-16,26.379916078104,6.58120909509957e-15
"479","208675_s_at","pheno$hasCancer",1.45263318384923,11.1698953762873,4.07571971117879e-16,26.369070256467,6.64369146482786e-15
"480","201388_at","pheno$hasCancer",1.45593357011645,11.1674837526139,4.11110980599729e-16,26.3604781091636,6.66723870502457e-15
"481","210715_s_at","pheno$hasCancer",1.76173367349683,11.1626287773895,4.18329930400412e-16,26.3431786139283,6.75971416904451e-15
"482","202942_at","pheno$hasCancer",1.19618321380498,11.1607619276271,4.2113972529817e-16,26.3365257914579,6.79157400175275e-15
"483","202330_s_at","pheno$hasCancer",1.11550288276477,11.1607114510523,4.21215961514262e-16,26.336345904058,6.79157400175275e-15
"484","200668_s_at","pheno$hasCancer",1.259367234213,11.1597276731935,4.22704574090195e-16,26.3328398740834,6.81064788463616e-15
"485","201098_at","pheno$hasCancer",1.24127186249462,11.1563168305239,4.27906969157094e-16,26.3206832485707,6.88451335287185e-15
"486","215548_s_at","pheno$hasCancer",1.30814849438053,11.1537070349077,4.31931173156618e-16,26.311380683208,6.94227886232677e-15
"487","200955_at","pheno$hasCancer",1.35154209140957,11.15307438981,4.32912426782533e-16,26.3091255066702,6.94444777192555e-15
"488","222122_s_at","pheno$hasCancer",1.26503358710175,11.1528954140274,4.33190432301599e-16,26.3084875066161,6.94444777192555e-15
"489","200746_s_at","pheno$hasCancer",1.08976615906382,11.1453319566745,4.45105069813999e-16,26.2815222546584,7.11497580392061e-15
"490","202858_at","pheno$hasCancer",1.03090057712174,11.1443279234808,4.46711390797836e-16,26.2779421478271,7.13553399365462e-15
"491","201241_at","pheno$hasCancer",1.27926802831789,11.1413356129384,4.51533485822988e-16,26.2672716588378,7.19193757297616e-15
"492","209142_s_at","pheno$hasCancer",1.84119978319049,11.1393521369012,4.54758772813658e-16,26.2601980402026,7.22265839957716e-15
"493","202593_s_at","pheno$hasCancer",2.16885568773028,11.1383190090521,4.56447920147618e-16,26.2565134330323,7.23916655135186e-15
"494","202041_s_at","pheno$hasCancer",1.11263430332125,11.1352516127004,4.61500472910362e-16,26.2455729242897,7.29852025398267e-15
"495","217749_at","pheno$hasCancer",1.3055941533388,11.1291545817048,4.71711644859783e-16,26.2238231801251,7.4441576362681e-15
"496","218188_s_at","pheno$hasCancer",1.74890619174263,11.127767407888,4.74066521543975e-16,26.2188741255231,7.47002671645139e-15
"497","214141_x_at","pheno$hasCancer",1.05171936091103,11.1277259749636,4.7413704060449e-16,26.2187263006338,7.47002671645139e-15
"498","208736_at","pheno$hasCancer",1.62114415161743,11.1252596350184,4.78353895311094e-16,26.2099264857244,7.52234287171285e-15
"499","201676_x_at","pheno$hasCancer",1.13888451659316,11.1247866297996,4.79166937791816e-16,26.2082387347731,7.52450801607825e-15
"500","208835_s_at","pheno$hasCancer",1.82962200940941,11.1210773191738,4.85591374619957e-16,26.1950024322924,7.61978749316362e-15
"501","200968_s_at","pheno$hasCancer",2.23419747489983,11.1132025892029,4.99519941206544e-16,26.1668966867493,7.80014215130023e-15
"502","201519_at","pheno$hasCancer",1.08883404575528,11.1059142450841,5.12770503271417e-16,26.1408770795152,7.97909575726046e-15
"503","200764_s_at","pheno$hasCancer",1.38560029547421,11.096484789555,5.30441651123127e-16,26.1072040407072,8.22529527226548e-15
"504","217834_s_at","pheno$hasCancer",1.35546796941867,11.0933391779146,5.3647236335153e-16,26.0959685030611,8.29577631683702e-15
"505","204744_s_at","pheno$hasCancer",1.40722012756773,11.0874978122316,5.4785553384122e-16,26.0751010421547,8.45620856923671e-15
"506","219571_s_at","pheno$hasCancer",1.70710972190579,11.0872391547018,5.48365183437914e-16,26.0741769284105,8.45620856923671e-15
"507","218387_s_at","pheno$hasCancer",1.44739063554622,11.0847004496407,5.53392826041556e-16,26.0651063867383,8.52194356785348e-15
"508","218797_s_at","pheno$hasCancer",1.07666171699325,11.0831222356798,5.5654174150681e-16,26.0594671896954,8.56451631629576e-15
"509","201202_at","pheno$hasCancer",1.90480357854742,11.0801267740252,5.62568232601289e-16,26.048763119888,8.64531581176174e-15
"510","202568_s_at","pheno$hasCancer",1.00051039468538,11.0627518520343,5.98846726408914e-16,25.9866535756621,9.12729247918593e-15
"511","202961_s_at","pheno$hasCancer",1.41156904521968,11.0573053835427,6.10698110700833e-16,25.9671767278503,9.28252796776716e-15
"512","209150_s_at","pheno$hasCancer",1.13704954097919,11.0520191061921,6.22427299240182e-16,25.9482692923167,9.44792064643664e-15
"513","214501_s_at","pheno$hasCancer",1.36839372778763,11.050765435018,6.25242139380126e-16,25.9437847880578,9.48418692430724e-15
"514","201488_x_at","pheno$hasCancer",1.07135007417234,11.0477358930802,6.32097457293271e-16,25.9329470345217,9.5816514563714e-15
"515","201245_s_at","pheno$hasCancer",1.7818518387366,11.0473537868469,6.32967466672602e-16,25.9315800250943,9.58831683199565e-15
"516","203593_at","pheno$hasCancer",1.90704616238861,11.03920017947,6.51823043873666e-16,25.9024057606836,9.84049653566185e-15
"517","217980_s_at","pheno$hasCancer",1.07464790733309,11.020645190873,6.96873104992299e-16,25.8359845369892,1.04287598378398e-14
"518","217852_s_at","pheno$hasCancer",1.31857727160571,11.0123334374676,7.18060252251487e-16,25.8062174911463,1.07098638560374e-14
"519","201201_at","pheno$hasCancer",1.75901368098382,11.007777787249,7.2994748249384e-16,25.7898987131935,1.08441411687311e-14
"520","201127_s_at","pheno$hasCancer",1.00559611597553,11.0041521722727,7.39549720116653e-16,25.7769096216464,1.09643289510042e-14
"521","209932_s_at","pheno$hasCancer",1.22091013052868,11.0034656394689,7.41382268544616e-16,25.7744498776259,1.09768910896875e-14
"522","212871_at","pheno$hasCancer",1.37122000009705,11.0026105371762,7.43671186366627e-16,25.7713860949314,1.1003469485928e-14
"523","204957_at","pheno$hasCancer",1.25567884918467,10.9969856561406,7.58906538235509e-16,25.7512302700176,1.11917368573804e-14
"524","200712_s_at","pheno$hasCancer",1.51737101181991,10.9950226524836,7.64297286648276e-16,25.7441952754806,1.12637807132166e-14
"525","217798_at","pheno$hasCancer",1.00988274796124,10.9860274811557,7.89498174402626e-16,25.7119525255889,1.15663299278197e-14
"526","218027_at","pheno$hasCancer",1.81083589988755,10.9839369692204,7.95474065220503e-16,25.7044577929452,1.16385742582459e-14
"527","200867_at","pheno$hasCancer",1.20540960899533,10.9836068204538,7.9642198621749e-16,25.7032741224556,1.16447973221026e-14
"528","212006_at","pheno$hasCancer",1.43403385734382,10.9812497317544,8.03222848963134e-16,25.6948229560409,1.17231976376953e-14
"529","218133_s_at","pheno$hasCancer",1.25651207676428,10.9812016006241,8.03362329702496e-16,25.694650378484,1.17231976376953e-14
"530","212248_at","pheno$hasCancer",1.72614292296763,10.9741445078324,8.24080123138211e-16,25.6693436593306,1.19946138100061e-14
"531","201244_s_at","pheno$hasCancer",1.11997331345067,10.9738244277922,8.25032474812231e-16,25.6681957110227,1.20001296581207e-14
"532","201833_at","pheno$hasCancer",1.52213157219978,10.9729075825216,8.2776656656516e-16,25.6649074310103,1.20320433155717e-14
"533","201898_s_at","pheno$hasCancer",1.44350728369399,10.9707095961067,8.3435839883913e-16,25.657023906567,1.21120574601514e-14
"534","203262_s_at","pheno$hasCancer",1.29128601618778,10.9684257891415,8.41263736996426e-16,25.6488319541679,1.21756735191675e-14
"535","208742_s_at","pheno$hasCancer",1.30205941735841,10.963068192064,8.57690231705497e-16,25.6296119421439,1.23701692123583e-14
"536","210338_s_at","pheno$hasCancer",1.71125327336814,10.9560157296275,8.79807802599445e-16,25.6043064615311,1.26482304937571e-14
"537","201899_s_at","pheno$hasCancer",1.39094817999224,10.9420681806658,9.25259030630529e-16,25.5542426214258,1.32845019198067e-14
"538","208884_s_at","pheno$hasCancer",1.15855850911017,10.9411270297341,9.28409997797931e-16,25.5508635800152,1.33125868603162e-14
"539","201912_s_at","pheno$hasCancer",1.42006577212945,10.9373127461252,9.41291461629054e-16,25.5371679606459,1.34712894280541e-14
"540","214431_at","pheno$hasCancer",1.04382113125478,10.9355693344521,9.47239162650525e-16,25.5309074623137,1.35303399111164e-14
"541","210208_x_at","pheno$hasCancer",1.12712362733538,10.9310413627281,9.62864244825277e-16,25.5146460572209,1.37183529203591e-14
"542","208627_s_at","pheno$hasCancer",1.62034473092874,10.9273121242077,9.75928219235491e-16,25.5012513174084,1.38778612056314e-14
"543","201637_s_at","pheno$hasCancer",1.37596628221876,10.9187519216312,1.00659626578004e-15,25.4704983495947,1.4289330436156e-14
"544","212544_at","pheno$hasCancer",1.29028265973925,10.9147840781123,1.02113966854243e-15,25.4562406962015,1.44588951114304e-14
"545","210759_s_at","pheno$hasCancer",1.00211136640543,10.9134841636428,1.02595023260882e-15,25.4515693039778,1.45150787512523e-14
"546","201745_at","pheno$hasCancer",1.92328689454125,10.9084914786675,1.04464011272e-15,25.4336256395754,1.47327314124935e-14
"547","208702_x_at","pheno$hasCancer",1.53086058926805,10.9067589698834,1.0512056644593e-15,25.427398323051,1.47988174484436e-14
"548","212718_at","pheno$hasCancer",1.19743301910886,10.8922485035195,1.10785569972531e-15,25.3752279496425,1.55553551083674e-14
"549","208699_x_at","pheno$hasCancer",1.75354356719816,10.8900497026703,1.11670482225842e-15,25.3673202749222,1.56559788742724e-14
"550","201486_at","pheno$hasCancer",1.68568423468868,10.8884626569687,1.1231362104423e-15,25.3616123326363,1.57105110968523e-14
"551","203931_s_at","pheno$hasCancer",1.11634926063731,10.884492820315,1.13938784868968e-15,25.3473331698317,1.58879721103581e-14
"552","212231_at","pheno$hasCancer",1.08492037627146,10.8830827997666,1.1452170975975e-15,25.3422609948102,1.59428972739335e-14
"553","213330_s_at","pheno$hasCancer",1.44754408455946,10.8830210265127,1.14547316499428e-15,25.3420387764969,1.59428972739335e-14
"554","209974_s_at","pheno$hasCancer",1.29577291218822,10.8820589427087,1.14946873616744e-15,25.3385777921806,1.59885217528208e-14
"555","217794_at","pheno$hasCancer",1.00291638315619,10.8813935777644,1.15224024575288e-15,25.3361841549053,1.60170738590838e-14
"556","200804_at","pheno$hasCancer",1.19279702771841,10.8782675733136,1.16535182903809e-15,25.3249377100684,1.61892361636257e-14
"557","221827_at","pheno$hasCancer",1.14869704024605,10.8612162235032,1.23956785912875e-15,25.2635715050481,1.70501793857814e-14
"558","212591_at","pheno$hasCancer",1.62301928405277,10.8595218033001,1.24719855033662e-15,25.2574715584675,1.71445560130481e-14
"559","201165_s_at","pheno$hasCancer",1.044071790992,10.847519534128,1.30262422663241e-15,25.2142533918363,1.78623850104924e-14
"560","201259_s_at","pheno$hasCancer",1.81971453382158,10.844889348969,1.31509852746239e-15,25.2047802513564,1.80112725798674e-14
"561","200945_s_at","pheno$hasCancer",1.49463562755864,10.8445381502408,1.31677327059331e-15,25.2035152764738,1.80231319340484e-14
"562","211955_at","pheno$hasCancer",1.02257602591176,10.8395380891495,1.34085155290055e-15,25.18550408187,1.83301810756338e-14
"563","212626_x_at","pheno$hasCancer",1.03333581174819,10.8358209736483,1.35903916289415e-15,25.1721123875183,1.85674246883938e-14
"564","215714_s_at","pheno$hasCancer",1.54692424418343,10.8306910055504,1.38454934278192e-15,25.1536279054312,1.88581375337466e-14
"565","200976_s_at","pheno$hasCancer",1.1472871016248,10.8273061520695,1.40164549454743e-15,25.1414297759895,1.90444308262198e-14
"566","218229_s_at","pheno$hasCancer",2.06417496420043,10.8255800049854,1.41044572972193e-15,25.135208669957,1.91290092485659e-14
"567","210950_s_at","pheno$hasCancer",1.58169064934889,10.8245539162713,1.41570332757581e-15,25.1315104364184,1.91769709716545e-14
"568","202826_at","pheno$hasCancer",2.14151948119963,10.8213284703143,1.43235938525972e-15,25.1198844586814,1.93790310757391e-14
"569","211574_s_at","pheno$hasCancer",1.95664538475598,10.8202770404765,1.43783154212605e-15,25.116094360308,1.94294725610641e-14
"570","206621_s_at","pheno$hasCancer",1.12547846620897,10.8094509907971,1.49541725056709e-15,25.0770620055174,2.01343701476656e-14
"571","217797_at","pheno$hasCancer",2.0290645871852,10.8057556503588,1.51560162012239e-15,25.0637356167146,2.03446692175826e-14
"572","200987_x_at","pheno$hasCancer",1.48218986355889,10.8034096969068,1.5285579026005e-15,25.0552746428962,2.04665296361909e-14
"573","202929_s_at","pheno$hasCancer",1.54581679518235,10.8032809502233,1.52927217359681e-15,25.0548102831203,2.04665296361909e-14
"574","201600_at","pheno$hasCancer",1.21842780939025,10.8015758125634,1.53876389611004e-15,25.0486600579594,2.05565203219544e-14
"575","202868_s_at","pheno$hasCancer",1.23548788122391,10.7959013256818,1.57078132653085e-15,25.0281904009294,2.09340432410807e-14
"576","209016_s_at","pheno$hasCancer",3.75792815287334,10.7941242834541,1.58094558010759e-15,25.0217792706326,2.10317673800223e-14
"577","220642_x_at","pheno$hasCancer",1.16893187216731,10.7934924077738,1.58457572758366e-15,25.0194995292343,2.10674826597535e-14
"578","201264_at","pheno$hasCancer",1.33399014603044,10.7907735602229,1.60029179178029e-15,25.0096896746954,2.12637459727133e-14
"579","201688_s_at","pheno$hasCancer",1.69938503162185,10.787878090906,1.61720177327582e-15,24.9992415947825,2.1462839257835e-14
"580","217294_s_at","pheno$hasCancer",2.83954164913226,10.7808164133706,1.65920299567408e-15,24.9737559305973,2.19679265315541e-14
"581","208761_s_at","pheno$hasCancer",1.27361713613974,10.7791388236553,1.66934165030384e-15,24.9677006298653,2.20890380010217e-14
"582","213465_s_at","pheno$hasCancer",1.66950053473186,10.7787904396474,1.67145496372986e-15,24.966443087822,2.21038759387492e-14
"583","206976_s_at","pheno$hasCancer",1.26701312066836,10.7733162490222,1.70501832317573e-15,24.9466813370167,2.24919810979988e-14
"584","202814_s_at","pheno$hasCancer",1.35307832713755,10.77213903123,1.71232445919745e-15,24.942431137032,2.2553628594882e-14
"585","208846_s_at","pheno$hasCancer",1.25577058439331,10.7622165896488,1.77517460999428e-15,24.9066009113078,2.32820575835801e-14
"586","211746_x_at","pheno$hasCancer",1.1261105603144,10.7508381836165,1.85011779221739e-15,24.8654989273466,2.41371046627518e-14
"587","207922_s_at","pheno$hasCancer",1.34568196209396,10.7492300615402,1.86096401422662e-15,24.8596887159418,2.42644008946821e-14
"588","209853_s_at","pheno$hasCancer",1.45082105808696,10.7486491175622,1.86489803200649e-15,24.857589666837,2.43014753492402e-14
"589","214812_s_at","pheno$hasCancer",1.05557950630217,10.7446541456956,1.89217923935022e-15,24.8431540847531,2.4642565745436e-14
"590","201047_x_at","pheno$hasCancer",1.15168521938265,10.7414690933162,1.91421780035105e-15,24.8316437565638,2.48859482177494e-14
"591","209095_at","pheno$hasCancer",1.41272900671316,10.7397455450631,1.92625146614139e-15,24.8254146018381,2.49729132235894e-14
"592","215794_x_at","pheno$hasCancer",1.5542098989342,10.7397085359771,1.92651069565813e-15,24.8252808417896,2.49729132235894e-14
"593","202370_s_at","pheno$hasCancer",1.34693572452512,10.7394546193255,1.92829019987479e-15,24.8243631194838,2.49814479789593e-14
"594","212689_s_at","pheno$hasCancer",1.62721545052922,10.7302722942216,1.99376859665469e-15,24.7911706837991,2.57250409028699e-14
"595","208680_at","pheno$hasCancer",1.26469727927398,10.7295781703859,1.99880859520642e-15,24.7886611513075,2.57751457910791e-14
"596","202316_x_at","pheno$hasCancer",1.4715467068999,10.7240648914834,2.03929944355332e-15,24.7687264644737,2.62820760559275e-14
"597","201770_at","pheno$hasCancer",1.00072785034419,10.7194750627983,2.07363881479756e-15,24.7521280412034,2.66937571982288e-14
"598","202738_s_at","pheno$hasCancer",1.25539661826835,10.7181850324708,2.08339493828469e-15,24.747462398039,2.67835744243762e-14
"599","208794_s_at","pheno$hasCancer",1.53411065705821,10.717413444766,2.08925234825926e-15,24.7446717095986,2.68172869102886e-14
"600","217959_s_at","pheno$hasCancer",1.23739875725604,10.7168129176755,2.09382266759814e-15,24.7424996673035,2.68604781244038e-14
"601","207541_s_at","pheno$hasCancer",1.05969836119014,10.7163592569265,2.097281945008e-15,24.7408587969469,2.68739123522791e-14
"602","201079_at","pheno$hasCancer",1.58360425619843,10.7154265230812,2.10441239903145e-15,24.7374850654394,2.69497824641481e-14
"603","209861_s_at","pheno$hasCancer",1.2711930369955,10.7101812966954,2.14496838757143e-15,24.7185110038655,2.74376180139231e-14
"604","211800_s_at","pheno$hasCancer",1.16688519360172,10.7076891463233,2.1645130536748e-15,24.7094947838786,2.76487303831077e-14
"605","218320_s_at","pheno$hasCancer",1.3069603881211,10.7055539392545,2.18140124092568e-15,24.7017693541741,2.78397272918367e-14
"606","201880_at","pheno$hasCancer",1.38898922552476,10.7029787491669,2.20194636390501e-15,24.6924513071513,2.80697773609241e-14
"607","208872_s_at","pheno$hasCancer",1.00882250730691,10.6967061644864,2.25281026555007e-15,24.6697514035903,2.86526091023128e-14
"608","200754_x_at","pheno$hasCancer",1.04329605954973,10.6959704705258,2.25885309287941e-15,24.6670886949143,2.87130767077193e-14
"609","208672_s_at","pheno$hasCancer",1.07721792494447,10.67751408919,2.41591933789771e-15,24.6002686160957,3.05008105418553e-14
